Customer ID,Recency,Frequency,Monetary,Cluster,Segment
17395,508,1,97.5,0,At-Risk Customers
17396,39,14,8807.1,3,Champions
17397,22,3,1233.18,2,Loyal Customers
17398,115,3,653.38,1,Potential Loyalists
17400,126,8,4677.05,2,Loyal Customers
17401,541,1,114.85,0,At-Risk Customers
17402,5,23,5096.18,3,Champions
17403,36,2,400.57,1,Potential Loyalists
17404,4,23,47781.12,3,Champions
17405,1,3,1031.41,2,Loyal Customers
17406,333,13,4905.05,3,Champions
17407,412,1,552.9,0,At-Risk Customers
17408,163,3,316.09,1,Potential Loyalists
17409,185,10,7793.51,3,Champions
17410,16,5,1214.72,2,Loyal Customers
17411,12,5,1425.38,2,Loyal Customers
17412,3,16,4417.52,3,Champions
17413,405,2,560.14,0,At-Risk Customers
17414,44,6,2249.52,2,Loyal Customers
17415,80,1,507.84,1,Potential Loyalists
17416,30,22,17298.45,3,Champions
17417,549,1,164.18,0,At-Risk Customers
17418,42,3,670.06,1,Potential Loyalists
17419,11,18,6500.52,3,Champions
17420,50,6,1084.43,2,Loyal Customers
17421,386,3,1059.41,0,At-Risk Customers
17422,16,11,3594.76,3,Champions
17423,46,3,1118.95,2,Loyal Customers
17425,19,2,759.17,1,Potential Loyalists
17426,8,13,8077.77,3,Champions
17427,72,1,100.8,1,Potential Loyalists
17428,1,45,31819.76,3,Champions
17429,128,5,1357.46,2,Loyal Customers
17430,33,4,735.17,2,Loyal Customers
17431,313,1,403.3,0,At-Risk Customers
17432,18,9,1751.39,2,Loyal Customers
17433,88,2,569.96,1,Potential Loyalists
17434,2,7,2373.82,2,Loyal Customers
17435,411,1,331.35,0,At-Risk Customers
17436,2,5,534.06,2,Loyal Customers
17437,530,1,373.17,0,At-Risk Customers
17438,254,5,1422.77,2,Loyal Customers
17439,656,1,325.74,0,At-Risk Customers
17440,157,4,323.58,1,Potential Loyalists
17441,732,1,293.35,0,At-Risk Customers
17442,37,15,4620.3,3,Champions
17443,220,1,534.24,1,Potential Loyalists
17444,148,3,2940.04,2,Loyal Customers
17446,177,2,120.9,1,Potential Loyalists
17447,40,2,541.53,1,Potential Loyalists
17448,497,46,14556.97,3,Champions
17449,2,13,4951.15,3,Champions
17450,8,51,246973.09,3,Champions
17451,1,7,1721.4,2,Loyal Customers
17453,18,2,486.72,1,Potential Loyalists
17454,192,10,1547.94,2,Loyal Customers
17455,204,1,131.7,1,Potential Loyalists
17456,365,2,1225.42,0,At-Risk Customers
17457,127,14,5984.81,3,Champions
17458,15,2,529.58,1,Potential Loyalists
17459,43,2,657.3,1,Potential Loyalists
17460,94,16,2228.27,3,Champions
17461,23,3,757.46,2,Loyal Customers
17462,60,2,675.69,1,Potential Loyalists
17463,16,7,2557.91,2,Loyal Customers
17464,158,3,1000.94,2,Loyal Customers
17465,426,7,2542.79,2,Loyal Customers
17466,10,2,763.28,1,Potential Loyalists
17467,395,1,102.6,0,At-Risk Customers
17468,10,3,194.8,1,Potential Loyalists
17469,16,17,5051.25,3,Champions
17470,45,11,2804.87,3,Champions
17471,475,1,321.65,0,At-Risk Customers
17472,191,4,935.1,2,Loyal Customers
17473,409,2,607.0,0,At-Risk Customers
17474,600,1,1047.0,0,At-Risk Customers
17475,79,1,194.37,1,Potential Loyalists
17476,396,2,489.86,0,At-Risk Customers
17477,613,2,1144.3,0,At-Risk Customers
17478,408,2,1272.8,0,At-Risk Customers
17479,633,1,389.26,0,At-Risk Customers
17480,78,2,902.03,1,Potential Loyalists
17481,4,4,1255.59,2,Loyal Customers
17482,487,2,778.19,0,At-Risk Customers
17483,65,4,591.73,2,Loyal Customers
17484,576,2,209.57,0,At-Risk Customers
17486,261,1,396.87,1,Potential Loyalists
17487,728,1,160.55,0,At-Risk Customers
17488,641,1,336.5,0,At-Risk Customers
17489,59,2,376.64,1,Potential Loyalists
17490,1,9,2750.5,2,Loyal Customers
17491,1,17,5981.07,3,Champions
17492,248,3,1122.42,2,Loyal Customers
17493,385,1,100.91,0,At-Risk Customers
17494,502,1,54.7,0,At-Risk Customers
17495,8,3,806.72,2,Loyal Customers
17496,359,4,1412.89,2,Loyal Customers
17497,390,2,287.25,0,At-Risk Customers
17498,76,1,272.22,1,Potential Loyalists
17499,290,2,1341.39,2,Loyal Customers
17500,17,3,1138.0,2,Loyal Customers
17501,221,2,288.6,1,Potential Loyalists
17502,9,4,689.1,2,Loyal Customers
17503,3,2,558.96,1,Potential Loyalists
17504,206,18,9565.12,3,Champions
17505,162,5,2435.48,2,Loyal Customers
17506,76,1,302.2,1,Potential Loyalists
17507,262,2,605.58,1,Potential Loyalists
17508,281,8,4579.23,2,Loyal Customers
17509,58,8,6115.14,3,Champions
17510,25,2,514.56,1,Potential Loyalists
17511,3,60,175603.55,3,Champions
17512,29,18,5467.82,3,Champions
17513,72,3,1158.8,2,Loyal Customers
17514,128,2,542.83,1,Potential Loyalists
17515,31,9,1617.46,2,Loyal Customers
17516,15,6,957.55,2,Loyal Customers
17517,309,1,153.94,0,At-Risk Customers
17518,426,2,329.42,0,At-Risk Customers
17519,17,15,5109.47,3,Champions
17520,54,1,546.81,1,Potential Loyalists
17521,30,5,1278.06,2,Loyal Customers
17522,2,5,1070.71,2,Loyal Customers
17523,11,4,652.74,2,Loyal Customers
17524,361,3,539.14,0,At-Risk Customers
17525,360,3,1161.9,0,At-Risk Customers
17526,5,12,4166.04,3,Champions
17527,54,4,939.37,2,Loyal Customers
17528,1,8,3628.5,2,Loyal Customers
17529,610,2,1240.25,0,At-Risk Customers
17530,1,12,3141.51,3,Champions
17531,190,3,1266.82,2,Loyal Customers
17532,386,1,65.34,0,At-Risk Customers
17533,435,1,34.8,0,At-Risk Customers
17534,54,5,1668.83,2,Loyal Customers
17535,280,1,164.4,1,Potential Loyalists
17536,177,3,364.83,1,Potential Loyalists
17537,30,2,897.62,1,Potential Loyalists
17538,26,1,98.42,1,Potential Loyalists
17539,618,4,1226.57,0,At-Risk Customers
17540,25,6,1590.6,2,Loyal Customers
17541,510,1,124.46,0,At-Risk Customers
17542,270,3,341.7,1,Potential Loyalists
17543,550,1,120.05,0,At-Risk Customers
17544,390,3,960.69,0,At-Risk Customers
17545,43,6,1448.54,2,Loyal Customers
17547,376,2,727.85,0,At-Risk Customers
17548,234,4,731.26,2,Loyal Customers
17549,24,2,148.86,1,Potential Loyalists
17550,197,9,2547.64,2,Loyal Customers
17551,359,1,306.84,0,At-Risk Customers
17552,60,12,3085.29,3,Champions
17553,130,4,3757.6,2,Loyal Customers
17554,1,5,1952.45,2,Loyal Customers
17555,20,5,1057.74,2,Loyal Customers
17556,206,2,300.67,1,Potential Loyalists
17557,14,4,575.46,2,Loyal Customers
17558,393,1,259.17,0,At-Risk Customers
17559,513,1,167.62,0,At-Risk Customers
17560,95,8,1895.8,2,Loyal Customers
17561,19,4,722.34,2,Loyal Customers
17562,14,7,1122.38,2,Loyal Customers
17563,578,2,392.38,0,At-Risk Customers
17564,24,3,454.01,1,Potential Loyalists
17565,587,1,131.83,0,At-Risk Customers
17566,8,2,901.21,1,Potential Loyalists
17567,7,9,5356.03,3,Champions
17568,633,1,382.79,0,At-Risk Customers
17569,332,1,344.14,0,At-Risk Customers
17570,382,1,100.0,0,At-Risk Customers
17571,50,5,1703.75,2,Loyal Customers
17572,71,10,723.01,2,Loyal Customers
17573,29,3,380.6,1,Potential Loyalists
17574,243,1,185.65,1,Potential Loyalists
17575,667,1,171.7,0,At-Risk Customers
17576,8,41,9056.81,3,Champions
17577,645,2,348.75,0,At-Risk Customers
17578,218,7,1047.33,2,Loyal Customers
17579,5,4,753.28,2,Loyal Customers
17580,253,5,545.27,2,Loyal Customers
17581,1,43,18757.75,3,Champions
17582,236,5,1450.7,2,Loyal Customers
17583,560,1,135.95,0,At-Risk Customers
17584,7,6,5309.42,2,Loyal Customers
17585,109,7,2093.3,2,Loyal Customers
17586,619,1,167.4,0,At-Risk Customers
17587,628,1,181.66,0,At-Risk Customers
17588,100,7,2939.55,2,Loyal Customers
17589,60,18,14049.87,3,Champions
17590,2,3,1479.22,2,Loyal Customers
17591,73,8,2776.67,2,Loyal Customers
17592,739,1,148.3,0,At-Risk Customers
17593,4,11,8095.8,3,Champions
17594,85,4,2497.88,2,Loyal Customers
17595,12,2,388.79,1,Potential Loyalists
17596,23,13,4920.67,3,Champions
17597,214,5,3484.09,2,Loyal Customers
17598,381,1,409.98,0,At-Risk Customers
17599,478,1,52.05,0,At-Risk Customers
17600,18,1,161.67,1,Potential Loyalists
17601,239,2,421.48,1,Potential Loyalists
17602,2,14,7451.13,3,Champions
17603,78,4,1793.48,2,Loyal Customers
17604,217,6,945.93,2,Loyal Customers
17605,590,1,160.75,0,At-Risk Customers
17606,737,1,87.3,0,At-Risk Customers
17607,376,1,333.81,0,At-Risk Customers
17608,33,4,498.53,1,Potential Loyalists
17609,41,11,1894.34,2,Loyal Customers
17610,540,5,1529.49,0,At-Risk Customers
17611,7,28,8371.98,3,Champions
17612,53,18,5394.86,3,Champions
17613,23,14,4559.15,3,Champions
17614,57,1,390.07,1,Potential Loyalists
17615,130,6,733.2,2,Loyal Customers
17616,174,4,1060.8,2,Loyal Customers
17617,559,1,395.33,0,At-Risk Customers
17618,6,11,4073.24,3,Champions
17619,312,1,218.52,0,At-Risk Customers
17620,60,1,81.44,1,Potential Loyalists
17621,21,6,3175.12,2,Loyal Customers
17622,598,2,1130.21,0,At-Risk Customers
17623,33,7,2383.67,2,Loyal Customers
17624,15,4,1568.63,2,Loyal Customers
17625,18,8,6067.8,3,Champions
17626,603,1,254.0,0,At-Risk Customers
17627,479,1,296.36,0,At-Risk Customers
17628,81,1,75.75,1,Potential Loyalists
17629,6,10,2455.52,2,Loyal Customers
17630,170,2,503.6,1,Potential Loyalists
17631,2,7,998.49,2,Loyal Customers
17633,31,7,2057.39,2,Loyal Customers
17634,36,9,2361.97,2,Loyal Customers
17635,424,3,1265.58,0,At-Risk Customers
17636,19,1,285.56,1,Potential Loyalists
17637,31,2,547.06,1,Potential Loyalists
17638,647,2,842.4,0,At-Risk Customers
17639,276,6,615.17,2,Loyal Customers
17640,87,6,3168.94,2,Loyal Customers
17642,120,5,1824.49,2,Loyal Customers
17643,373,2,541.25,0,At-Risk Customers
17644,1,20,6028.6,3,Champions
17646,219,12,4149.79,3,Champions
17647,65,3,331.66,1,Potential Loyalists
17648,61,5,2216.37,2,Loyal Customers
17649,138,3,1578.89,2,Loyal Customers
17650,21,1,166.08,1,Potential Loyalists
17651,12,16,5703.52,3,Champions
17652,25,12,4867.72,3,Champions
17653,37,4,1207.56,2,Loyal Customers
17654,277,1,117.55,1,Potential Loyalists
17655,11,9,3652.48,3,Champions
17656,73,5,1674.69,2,Loyal Customers
17657,430,1,126.0,0,At-Risk Customers
17658,26,2,595.42,1,Potential Loyalists
17659,17,14,3834.79,3,Champions
17660,141,2,359.47,1,Potential Loyalists
17662,662,2,412.92,0,At-Risk Customers
17663,26,17,5175.83,3,Champions
17664,19,4,1166.23,2,Loyal Customers
17665,493,1,563.1,0,At-Risk Customers
17666,4,5,2047.8,2,Loyal Customers
17667,66,9,3950.7,3,Champions
17668,1,2,347.75,1,Potential Loyalists
17669,43,10,6142.35,3,Champions
17670,228,1,205.7,1,Potential Loyalists
17671,16,5,2403.34,2,Loyal Customers
17672,50,7,5778.63,2,Loyal Customers
17673,2,13,4233.58,3,Champions
17674,74,2,851.7,1,Potential Loyalists
17675,1,70,38259.6,3,Champions
17676,4,10,2765.84,2,Loyal Customers
17677,2,54,36692.91,3,Champions
17678,264,2,599.76,1,Potential Loyalists
17679,53,7,3577.61,2,Loyal Customers
17680,24,3,497.45,1,Potential Loyalists
17681,597,5,731.2,0,At-Risk Customers
17682,10,11,4456.78,3,Champions
17683,386,3,819.01,0,At-Risk Customers
17684,44,1,239.41,1,Potential Loyalists
17685,17,12,5943.17,3,Champions
17686,7,9,8296.81,3,Champions
17687,421,1,432.68,0,At-Risk Customers
17688,394,1,304.2,0,At-Risk Customers
17689,388,2,317.08,0,At-Risk Customers
17690,30,20,7448.1,3,Champions
17691,358,4,780.05,0,At-Risk Customers
17692,127,12,2975.8,3,Champions
17693,137,1,200.47,1,Potential Loyalists
17694,142,3,1695.97,2,Loyal Customers
17695,132,5,1746.04,2,Loyal Customers
17696,38,27,7679.59,3,Champions
17697,236,1,338.95,1,Potential Loyalists
17698,261,1,154.95,1,Potential Loyalists
17699,477,2,442.0,0,At-Risk Customers
17700,17,14,6679.97,3,Champions
17701,253,1,417.95,1,Potential Loyalists
17702,30,6,3144.04,2,Loyal Customers
17703,35,4,1094.84,2,Loyal Customers
17704,169,2,885.19,1,Potential Loyalists
17705,3,11,2083.9,2,Loyal Customers
17706,4,31,20749.98,3,Champions
17707,185,8,609.3,2,Loyal Customers
17708,188,4,887.93,2,Loyal Customers
17709,170,5,671.01,2,Loyal Customers
17710,424,1,293.5,0,At-Risk Customers
17711,11,2,385.1,1,Potential Loyalists
17712,45,1,522.91,1,Potential Loyalists
17713,382,4,1198.09,0,At-Risk Customers
17714,321,5,1410.18,2,Loyal Customers
17715,201,2,489.6,1,Potential Loyalists
17716,23,24,15956.97,3,Champions
17717,421,1,376.92,0,At-Risk Customers
17718,232,2,439.18,1,Potential Loyalists
17719,38,15,5396.04,3,Champions
17720,26,10,2768.91,2,Loyal Customers
17721,659,1,307.21,0,At-Risk Customers
17722,96,5,4430.36,2,Loyal Customers
17723,127,7,3378.4,2,Loyal Customers
17724,71,3,1033.0,2,Loyal Customers
17725,16,11,3439.08,3,Champions
17726,395,7,1092.06,2,Loyal Customers
17727,15,1,1060.25,1,Potential Loyalists
17728,4,5,4238.76,2,Loyal Customers
17729,596,1,438.65,0,At-Risk Customers
17730,3,20,7773.8,3,Champions
17731,79,6,1708.99,2,Loyal Customers
17732,373,8,2470.39,2,Loyal Customers
17733,39,2,692.19,1,Potential Loyalists
17734,54,6,1442.32,2,Loyal Customers
17735,2,26,17244.93,3,Champions
17736,9,3,377.44,1,Potential Loyalists
17737,9,2,168.24,1,Potential Loyalists
17738,19,13,4183.56,3,Champions
17739,12,18,7730.59,3,Champions
17740,389,6,426.9,0,At-Risk Customers
17741,407,2,101.1,0,At-Risk Customers
17742,113,11,2098.48,2,Loyal Customers
17743,448,1,229.2,0,At-Risk Customers
17744,4,7,2649.14,2,Loyal Customers
17745,478,2,600.34,0,At-Risk Customers
17746,240,4,904.18,2,Loyal Customers
17747,113,1,71.4,1,Potential Loyalists
17748,527,1,358.15,0,At-Risk Customers
17749,178,3,1026.18,2,Loyal Customers
17750,5,9,1797.57,2,Loyal Customers
17751,421,1,157.86,0,At-Risk Customers
17752,359,1,80.64,0,At-Risk Customers
17753,464,4,390.56,0,At-Risk Customers
17754,1,13,4577.53,3,Champions
17756,376,3,733.7,0,At-Risk Customers
17757,1,56,9422.45,3,Champions
17758,19,12,5012.53,3,Champions
17759,17,5,1276.91,2,Loyal Customers
17760,22,6,918.93,2,Loyal Customers
17761,33,1,712.78,1,Potential Loyalists
17762,456,1,129.75,0,At-Risk Customers
17763,263,4,86.15,1,Potential Loyalists
17764,51,5,1623.64,2,Loyal Customers
17765,159,4,530.8,2,Loyal Customers
17766,381,2,299.61,0,At-Risk Customers
17767,15,2,413.05,1,Potential Loyalists
17768,8,7,3509.51,2,Loyal Customers
17769,13,17,7103.08,3,Champions
17770,199,5,1143.27,2,Loyal Customers
17771,57,4,387.41,1,Potential Loyalists
17772,11,3,384.77,1,Potential Loyalists
17773,514,2,585.27,0,At-Risk Customers
17774,97,9,3328.05,2,Loyal Customers
17775,255,1,56.4,1,Potential Loyalists
17776,387,2,338.56,0,At-Risk Customers
17777,25,3,665.86,1,Potential Loyalists
17778,662,1,197.7,0,At-Risk Customers
17779,21,3,658.57,1,Potential Loyalists
17780,667,3,352.91,0,At-Risk Customers
17781,159,2,188.02,1,Potential Loyalists
17782,383,2,679.02,0,At-Risk Customers
17783,72,3,379.91,1,Potential Loyalists
17784,550,1,112.86,0,At-Risk Customers
17785,53,3,403.38,1,Potential Loyalists
17786,85,2,278.74,1,Potential Loyalists
17787,153,4,2601.47,2,Loyal Customers
17788,74,2,1117.9,1,Potential Loyalists
17789,281,2,397.15,1,Potential Loyalists
17790,27,20,2783.61,3,Champions
17791,30,1,106.1,1,Potential Loyalists
17792,467,2,370.05,0,At-Risk Customers
17793,25,1,323.04,1,Potential Loyalists
17794,687,2,147.3,0,At-Risk Customers
17795,180,2,350.39,1,Potential Loyalists
17796,40,7,1361.99,2,Loyal Customers
17797,22,8,1985.87,2,Loyal Customers
17798,582,1,183.09,0,At-Risk Customers
17799,22,20,6341.89,3,Champions
17800,37,9,1199.01,2,Loyal Customers
17801,451,3,798.33,0,At-Risk Customers
17802,82,10,5053.12,3,Champions
17803,392,1,184.66,0,At-Risk Customers
17804,376,3,385.23,0,At-Risk Customers
17805,74,2,927.03,1,Potential Loyalists
17806,11,1,546.04,1,Potential Loyalists
17807,395,3,437.87,0,At-Risk Customers
17808,549,4,262.64,0,At-Risk Customers
17809,16,20,11337.39,3,Champions
17810,669,2,374.81,0,At-Risk Customers
17811,4,47,9609.8,3,Champions
17812,13,7,1165.89,2,Loyal Customers
17813,14,5,1770.88,2,Loyal Customers
17814,375,2,1617.32,0,At-Risk Customers
17815,393,1,591.96,0,At-Risk Customers
17816,37,6,112.32,1,Potential Loyalists
17817,4,6,807.85,2,Loyal Customers
17818,738,1,130.18,0,At-Risk Customers
17819,72,12,6612.52,3,Champions
17820,374,1,183.56,0,At-Risk Customers
17821,406,1,334.62,0,At-Risk Customers
17822,420,5,2188.5,2,Loyal Customers
17823,421,2,494.25,0,At-Risk Customers
17824,51,1,298.4,1,Potential Loyalists
17825,599,4,731.96,0,At-Risk Customers
17826,374,1,134.59,0,At-Risk Customers
17827,5,6,2388.05,2,Loyal Customers
17828,23,4,1820.09,2,Loyal Customers
17829,299,5,4756.74,2,Loyal Customers
17830,2,3,398.7,1,Potential Loyalists
17831,33,1,35.4,1,Potential Loyalists
17832,50,1,155.37,1,Potential Loyalists
17833,723,1,342.36,0,At-Risk Customers
17834,415,2,730.47,0,At-Risk Customers
17835,3,3,350.64,1,Potential Loyalists
17836,47,1,110.21,1,Potential Loyalists
17837,42,8,1593.38,2,Loyal Customers
17838,27,13,6722.9,3,Champions
17839,42,1,338.8,1,Potential Loyalists
17840,444,1,185.72,0,At-Risk Customers
17841,2,211,70884.07,3,Champions
17842,602,1,430.69,0,At-Risk Customers
17843,303,2,326.23,0,At-Risk Customers
17844,107,1,51.56,1,Potential Loyalists
17845,555,4,598.19,0,At-Risk Customers
17846,85,1,2033.1,1,Potential Loyalists
17847,516,2,129.69,0,At-Risk Customers
17848,81,30,3650.9,3,Champions
17849,218,8,1063.76,2,Loyal Customers
17850,372,155,56600.08,3,Champions
17851,422,6,1563.34,2,Loyal Customers
17852,12,5,663.21,2,Loyal Customers
17853,407,3,1608.19,0,At-Risk Customers
17854,185,6,1071.45,2,Loyal Customers
17855,373,1,417.94,0,At-Risk Customers
17856,2,4,1418.03,2,Loyal Customers
17857,4,24,28682.24,3,Champions
17858,6,30,12797.65,3,Champions
17859,305,1,148.21,0,At-Risk Customers
17860,369,4,1015.54,0,At-Risk Customers
17861,3,18,5127.69,3,Champions
17862,324,4,1279.09,2,Loyal Customers
17863,59,12,5745.2,3,Champions
17864,13,5,924.32,2,Loyal Customers
17865,31,46,26374.39,3,Champions
17866,143,3,1134.95,2,Loyal Customers
17867,30,15,1621.28,3,Champions
17868,386,1,234.65,0,At-Risk Customers
17869,107,7,1036.16,2,Loyal Customers
17870,2,13,3108.15,3,Champions
17871,205,5,1118.99,2,Loyal Customers
17872,382,1,235.87,0,At-Risk Customers
17873,80,18,6515.88,3,Champions
17874,185,6,683.46,2,Loyal Customers
17875,688,1,167.1,0,At-Risk Customers
17876,400,3,3424.02,2,Loyal Customers
17877,170,1,237.61,1,Potential Loyalists
17878,44,3,1412.33,2,Loyal Customers
17879,174,1,178.52,1,Potential Loyalists
17880,365,3,824.92,0,At-Risk Customers
17881,304,1,133.35,0,At-Risk Customers
17882,379,2,313.46,0,At-Risk Customers
17883,3,7,995.85,2,Loyal Customers
17884,4,20,3072.89,3,Champions
17885,12,1,190.19,1,Potential Loyalists
17886,32,6,1608.38,2,Loyal Customers
17887,129,1,111.35,1,Potential Loyalists
17888,21,25,1820.44,3,Champions
17889,212,7,774.87,2,Loyal Customers
17890,323,2,602.09,0,At-Risk Customers
17891,162,1,203.86,1,Potential Loyalists
17892,56,3,244.1,1,Potential Loyalists
17893,225,1,112.25,1,Potential Loyalists
17894,72,18,2453.38,3,Champions
17895,44,1,98.0,1,Potential Loyalists
17896,23,1,256.32,1,Potential Loyalists
17897,173,9,2585.0,2,Loyal Customers
17898,85,4,299.18,1,Potential Loyalists
17899,159,1,155.8,1,Potential Loyalists
17900,190,2,112.2,1,Potential Loyalists
17901,29,3,260.08,1,Potential Loyalists
17902,547,1,216.4,0,At-Risk Customers
17903,394,1,381.09,0,At-Risk Customers
17904,21,1,191.67,1,Potential Loyalists
17905,71,13,2383.52,3,Champions
17906,247,1,72.9,1,Potential Loyalists
17907,641,1,291.76,0,At-Risk Customers
17908,374,5,1411.54,2,Loyal Customers
17909,737,1,132.55,0,At-Risk Customers
17910,726,1,261.7,0,At-Risk Customers
17911,9,1,366.23,1,Potential Loyalists
17912,310,6,375.5,2,Loyal Customers
17913,59,14,3479.64,3,Champions
17914,4,1,336.43,1,Potential Loyalists
17915,551,1,242.13,0,At-Risk Customers
17916,629,2,43.87,0,At-Risk Customers
17917,45,3,341.28,1,Potential Loyalists
17918,501,3,396.39,0,At-Risk Customers
17919,88,2,1840.32,2,Loyal Customers
17920,4,54,24516.46,3,Champions
17921,64,10,2423.5,2,Loyal Customers
17922,543,1,170.4,0,At-Risk Customers
17923,282,3,497.0,1,Potential Loyalists
17924,12,8,3536.7,2,Loyal Customers
17925,373,1,488.16,0,At-Risk Customers
17926,133,5,1035.49,2,Loyal Customers
17927,722,1,294.0,0,At-Risk Customers
17928,45,3,341.24,1,Potential Loyalists
17929,11,12,3082.1,3,Champions
17930,36,13,4275.22,3,Champions
17931,134,14,3437.29,3,Champions
17932,29,3,1331.57,2,Loyal Customers
17933,632,1,114.69,0,At-Risk Customers
17934,52,3,1049.15,2,Loyal Customers
17935,138,7,686.14,2,Loyal Customers
17936,5,1,389.84,1,Potential Loyalists
17937,9,7,4301.22,2,Loyal Customers
17938,420,1,144.29,0,At-Risk Customers
17939,160,1,99.14,1,Potential Loyalists
17940,49,16,30393.19,3,Champions
17941,131,4,1433.28,2,Loyal Customers
17942,8,1,77.5,1,Potential Loyalists
17944,423,1,75.41,0,At-Risk Customers
17945,697,3,360.35,0,At-Risk Customers
17946,233,2,149.58,1,Potential Loyalists
17947,37,1,176.68,1,Potential Loyalists
17948,147,1,358.56,1,Potential Loyalists
17949,1,118,118628.08,3,Champions
17950,72,7,1432.81,2,Loyal Customers
17951,40,4,1636.08,2,Loyal Customers
17952,378,4,819.61,0,At-Risk Customers
17953,540,1,160.82,0,At-Risk Customers
17954,5,19,3966.05,3,Champions
17955,199,6,949.9,2,Loyal Customers
17956,249,1,12.75,1,Potential Loyalists
17957,66,1,111.68,1,Potential Loyalists
17958,117,2,973.88,1,Potential Loyalists
